"tr_header","tr_header 2","tr_header 3","tr_header 4","tr_header 5","table_infogrid","table_infogrid 2","table_infogrid 3","table_infogrid 4","table_infogrid 5","table_infogrid 6","table_infogrid 7","table_infogrid 8","table_infogrid 9","table_infogrid 10","table_infogrid 11","table_infogrid 12","table_infogrid 13","table_infogrid 14","table_infogrid 15","table_infogrid 16","table_infogrid 17","table_infogrid 18","table_infogrid_title","table_infogrid 19","table_infogrid 20","table_infogrid 21","table_infogrid 22","table_infogrid 23","table_infogrid 24","table_infogrid 25","table_infogrid 26","table_infogrid 27","table_infogrid 28","table_infogrid 29","tr_header 6","tr_header 7"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:04","0:42:15","1:03:14","1:24:26","1:29:02","1:46:21","2:09:17","2:30:58","2:52:01","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:55","3:01:13","4464","305","253","",""
"8158","Joy, Kelly","46","F","Boulder","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CO","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:19","0:42:31","1:03:46","1:25:16","1:29:50","1:46:48","2:08:52","2:31:09","2:53:02","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:58","3:02:30","4719","357","15","",""
"5408","Jensen, Ashley","38","F","Boston","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MA","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:17","0:41:09","1:02:15","1:23:35","1:28:12","1:44:59","2:07:07","2:30:14","2:53:11","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:59","3:03:07","4854","378","311","",""
"5217","Jürgens, Lavinia","27","F","Coburg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GER",""
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:56","0:43:28","1:05:09","1:26:55","1:31:38","1:48:37","2:11:02","2:33:30","2:55:22","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:02","3:04:22","5127","426","352","",""
"13203","Johanek, Sarah","25","F","Washington","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DC","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:27","0:42:57","1:04:38","1:26:08","1:30:45","1:47:15","2:09:28","2:32:12","2:54:51","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:03","3:04:41","5183","434","357","",""
"9958","Johnson, Rebecca","28","F","Lancaster","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","PA","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:21","0:42:28","1:03:48","1:25:44","1:30:28","1:47:52","2:10:42","2:33:53","2:56:43","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:08","3:06:44","5637","531","435","",""
"11003","Johnson, Kelly","26","F","Highlands Ranch","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CO","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:08","0:43:55","1:05:39","1:27:38","1:32:25","1:49:36","2:12:03","2:34:38","2:57:19","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:09","3:07:21","5777","562","460","",""
"11497","Jolly, Valentine","25","F","Montréal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","QC","CAN"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:14","0:42:27","1:04:08","1:26:03","1:30:50","1:48:17","2:11:40","2:35:56","2:58:43","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:12","3:08:32","6053","625","506","",""
"9362","Johnson, Sara","51","F","Waconia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MN","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:39","0:45:00","1:07:31","1:30:08","1:34:56","1:52:35","2:15:21","2:37:48","3:00:20","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:15","3:10:06","6438","725","5","",""
"11092","Jeter, Hannah","27","F","Brooklyn","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NY","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:22","0:42:06","1:03:29","1:25:30","1:30:21","1:48:59","2:13:27","2:38:46","3:00:50","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:18","3:11:04","6651","795","640","",""
"14802","Jensen, Kate","33","F","Chesapeake","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","VA","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:40","0:45:15","1:08:02","1:30:46","1:35:41","1:53:20","2:16:03","2:38:55","3:01:26","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:18","3:11:15","6683","805","650","",""
"10055","Jensen, Natalie","37","F","Pleasant View","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","UT","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:36","0:43:50","1:05:06","1:26:43","1:31:24","1:48:28","2:11:11","2:34:58","3:00:54","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:19","3:11:46","6831","853","688","",""
"2474","Jaffke, Erin","30","F","Watertown","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MA","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:57","0:45:51","1:09:05","1:32:07","1:37:07","1:55:15","2:18:38","2:41:24","3:02:36","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:20","3:11:56","6874","875","706","",""
"13856","Julian, Kelly","30","F","Middleton","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","WI","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:42","0:46:48","1:09:23","1:31:59","1:36:51","1:54:15","2:16:54","2:39:41","3:02:14","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:20","3:12:19","6968","902","727","",""
"11050","Jane, Rachel","42","F","Welland","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ON","CAN"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:46","0:45:09","1:07:24","1:29:58","1:34:48","1:52:33","2:15:53","2:39:32","3:02:43","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:21","3:12:36","7028","923","121","",""
"12060","Jones, Rachel","36","F","Lake Wylie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SC","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:16","0:45:59","1:08:31","1:31:11","1:36:07","1:53:52","2:17:05","2:40:31","3:03:06","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:21","3:12:45","7069","938","757","",""
"13088","Jorgensen, Samantha","30","F","Providence","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","RI","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:46","0:47:04","1:10:07","1:33:05","1:38:04","1:56:13","2:18:43","2:40:49","3:02:59","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:21","3:12:45","7071","939","758","",""
"15196","Jones, Katie","29","F","Brookings","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SD","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:12","0:45:55","1:08:20","1:30:48","1:35:46","1:53:25","2:16:30","2:39:49","3:02:57","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:22","3:13:03","7162","969","785","",""
"14618","Jayworth, Josephine","27","F","New Haven","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CT","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:21","0:46:13","1:08:49","1:31:26","1:36:21","1:54:00","2:17:10","2:40:47","3:03:39","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:22","3:13:11","7199","987","800","",""
"13614","Jones, Morgan","27","F","Baltimore","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MD","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:46","0:48:35","1:13:03","1:36:10","1:41:14","1:59:09","2:22:39","2:44:54","3:05:30","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:24","3:13:51","7391","1043","844","",""
"8383","Jiang, Sunny","55","F","Irvine","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CA","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:51","0:44:57","1:07:19","1:29:52","1:34:43","1:52:14","2:15:28","2:39:00","3:02:41","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:24","3:14:01","7443","1064","4","",""
"14737","Jaramillo Koelewyn, Samantha","37","F","Fresno","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CA","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:22","0:44:58","1:07:19","1:29:46","1:34:34","1:52:42","2:16:20","2:40:34","3:03:46","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:25","3:14:16","7516","1084","872","",""
"16211","Jensen, Rachel","32","F","Bishop","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CA","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:06","0:44:23","1:06:48","1:29:17","1:34:09","1:51:56","2:15:39","2:40:19","3:04:16","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:25","3:14:30","7582","1107","890","",""
"11062","Job, Daniela","39","F","Mexico","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MEX",""
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:45","0:43:39","1:06:05","1:28:44","1:33:41","1:51:50","2:15:35","2:39:41","3:03:49","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:26","3:14:46","7663","1134","907","",""
"8760","Josifi, Lena","33","F","Arlington Heights","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","IL","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:15","0:46:26","1:09:33","1:32:45","1:37:48","1:55:54","2:19:35","2:43:16","3:05:25","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:26","3:14:51","7693","1142","915","",""
"12678","Jones, Jennifer","31","F","Washington","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DC","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:22","0:45:47","1:08:17","1:31:09","1:36:10","1:54:02","2:17:14","2:41:01","3:04:38","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:27","3:15:02","7737","1160","928","",""
"9412","Januszkiewicz, Codi","31","F","Bethlehem","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","PA","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:21","0:44:57","1:07:48","1:30:47","1:35:41","1:53:58","2:17:44","2:42:15","3:05:42","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:29","3:15:54","7982","1250","996","",""
"14144","Jamison, Jeanelle","44","F","Medford Lakes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NJ","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:56","0:47:43","1:10:49","1:33:51","1:38:54","1:56:50","2:19:54","2:43:09","3:06:14","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:30","3:16:27","8142","1308","167","",""
"11761","Jensen, Anne","44","F","Salt Lake City","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","UT","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:57","0:45:38","1:08:16","1:31:26","1:36:25","1:54:37","2:18:54","2:43:02","3:06:05","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:30","3:16:28","8148","1312","168","",""
"18670","Joslyn, Shelby","38","F","Boiling Springs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","PA","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:29","0:46:20","1:09:21","1:32:07","1:37:04","1:54:46","2:18:00","2:42:24","3:07:25","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:33","3:17:55","8588","1479","1168","",""
"11859","Johnston, Alexa","32","F","Victoria","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","BC","CAN"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:09","0:45:49","1:08:53","1:32:23","1:37:32","1:56:06","2:20:04","2:44:32","3:07:45","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:34","3:18:15","8667","1517","1192","",""
"10765","Jacobson, Gwen","64","F","Rochester","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MN","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:31","0:46:21","1:09:17","1:32:28","1:37:33","1:56:06","2:20:26","2:44:43","3:08:29","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:35","3:18:44","8803","1567","3","",""
"15449","Johnston, Natalie","27","F","Vancouver","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","BC","CAN"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:05","0:46:48","1:10:27","1:34:07","1:39:18","1:57:52","2:21:44","2:45:45","3:09:14","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:36","3:18:55","8850","1581","1236","",""
"13804","Jerrett, Katie","25","F","Fall River","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NS","CAN"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:23","0:48:39","1:12:28","1:36:19","1:41:34","2:00:09","2:24:07","2:47:36","3:10:06","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:37","3:19:22","8992","1646","1283","",""
"16945","Jimenez, Marlen","44","F","Santo Domingo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DOM",""
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:25","0:46:48","1:10:09","1:33:32","1:38:33","1:56:49","2:20:32","2:44:33","3:08:19","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:37","3:19:25","9016","1658","233","",""
"8536","Jensen, Marissa","38","F","Highland","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","UT","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:47","0:41:46","1:03:00","1:24:49","1:30:12","1:47:50","2:13:10","2:40:48","3:08:06","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:39","3:20:13","9245","1756","1358","",""
"11057","Jiménez, Ana","39","F","Bogota","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","COL",""
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:05","0:45:41","1:08:56","1:32:38","1:37:46","1:56:44","2:20:43","2:45:32","3:10:13","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:40","3:20:54","9429","1835","1411","",""
"15529","Juran, Taylor","22","F","Littleton","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CO","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:49","0:47:38","1:11:31","1:35:21","1:40:32","1:59:04","2:23:20","2:47:26","3:11:29","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:41","3:21:13","9500","1868","1439","",""
"11947","Juran, Jordan","24","F","Littleton","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CO","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:49","0:47:38","1:11:31","1:35:21","1:40:32","1:59:04","2:23:20","2:47:26","3:11:29","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:41","3:21:13","9503","1869","1440","",""
"13630","Jennings, Caroline","25","F","Richmond","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TX","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:41","0:47:02","1:10:03","1:33:02","1:38:08","1:56:27","2:20:31","2:44:58","3:09:40","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:41","3:21:21","9540","1887","1452","",""
"16749","Johnson, Meesa","40","F","Arvada","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CO","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:46","0:47:10","1:10:39","1:34:18","1:39:28","1:57:58","2:22:12","2:46:37","3:10:35","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:42","3:21:32","9590","1914","277","",""
"16414","Jelinek, April","38","F","Brno","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CZE","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:54","0:47:43","1:11:59","1:36:32","1:41:44","2:00:41","2:25:03","2:49:00","3:11:50","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:42","3:21:34","9597","1917","1471","",""
"16729","Johnson, Kristin","52","F","Wilton","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CT","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:50","0:47:33","1:11:15","1:34:54","1:40:01","1:58:23","2:22:42","2:47:23","3:11:07","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:42","3:21:39","9628","1930","43","",""
"16766","Jackson, Lauren","41","F","Eugene","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","OR","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:35","0:46:51","1:10:22","1:34:02","1:39:07","1:57:47","2:22:20","2:47:20","3:11:27","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:42","3:21:56","9700","1968","287","",""
"15501","Jeffers, Erin","39","F","North Richland Hills","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TX","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:31","0:46:46","1:10:11","1:33:49","1:38:56","1:57:31","2:21:51","2:46:47","3:11:14","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:43","3:22:05","9744","1984","1517","",""
"13929","Johnson, Corrine","36","F","Blanding","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","UT","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:38","0:46:34","1:09:20","1:32:38","1:37:42","1:56:30","2:21:35","2:47:16","3:11:45","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:43","3:22:07","9756","1988","1519","",""
"11774","Jordan, Katherine","31","F","Tomball","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TX","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:56","0:45:09","1:07:48","-","-","1:54:33","2:19:49","2:44:48","3:11:33","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:44","3:22:26","9851","2028","1541","",""
"16085","Jilk, Lily","29","F","New York","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NY","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:08","0:46:39","1:10:26","1:34:16","1:39:20","1:57:58","2:22:00","2:46:35","3:11:19","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:44","3:22:33","9894","2047","1554","",""
"18027","Jennissen, Kylie","27","F","Avon","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CO","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:35","0:48:10","1:12:01","1:35:54","1:41:08","1:59:24","2:23:20","2:47:33","3:11:24","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:45","3:22:50","10000","2097","1586","",""
"10289","Jette, Kate","30","F","Portland","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","OR","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:22","0:48:19","1:12:08","1:36:18","1:41:28","1:59:57","2:24:20","2:48:37","3:12:41","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:45","3:23:02","10046","2118","1599","",""
"17177","Johnson, Michelle","39","F","Farmingdale","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NY","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:08","0:47:39","1:11:17","1:35:15","1:40:23","1:59:01","2:23:28","2:48:34","3:12:44","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:45","3:23:06","10066","2127","1607","",""
"16598","Janssen, Maria","37","F","Kuala Lumpur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MAS","NED"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:05","0:46:59","1:10:55","1:34:58","1:40:13","1:59:17","2:23:54","2:48:30","3:12:30","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:45","3:23:06","10068","2129","1609","",""
"18143","James, Jacqueline","39","F","Montclair","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NJ","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:51","0:49:07","1:13:29","1:37:53","1:43:10","2:02:13","2:26:21","2:50:11","3:13:17","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:45","3:23:10","10085","2141","1617","",""
"12227","Janes, Aurora","30","F","Philadelphia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","PA","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:52","0:45:06","1:07:58","1:31:22","1:36:28","1:55:10","2:20:13","2:46:35","3:12:24","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:46","3:23:28","10181","2191","1649","",""
"11635","Jurgella, Taryn","35","F","Houston","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TX","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:22","0:46:25","1:09:12","1:32:49","1:37:58","1:57:00","2:21:52","2:47:14","3:12:41","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:46","3:23:39","10251","2225","1673","",""
"14413","Jakus, Margaret","27","F","New York","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NY","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:11","0:46:14","1:09:13","1:32:26","1:37:30","1:56:15","2:21:28","2:47:11","3:12:35","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:46","3:23:41","10259","2227","1675","",""
"14772","Johnson, Arianna","29","F","Fairbanks","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","AK","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:00","0:47:20","1:10:44","1:34:30","1:39:37","1:58:17","2:22:50","2:47:57","3:13:21","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:48","3:24:24","10474","2337","1743","",""
"16256","Johansen, Maija","29","F","Madison","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","WI","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:52","0:49:14","1:13:35","1:37:57","1:43:13","2:02:10","2:26:42","2:51:01","3:14:26","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:49","3:24:43","10562","2382","1774","",""
"16095","Jergenson, Molly","34","F","San Francisco","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CA","USA"
"","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:49","0:47:09","1:10:24","1:34:04","1:39:10","1:57:58","2:23:20","2:49:20","3:14:31","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:50","3:25:11","10710","2453","1815","",""
"13833","Jorgensen, Erica","32","F","Bozeman","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MT","USA"
